"VFNMADD231PD ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W1 BC /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PD xmm0 {k1}{z}, xmm1, xmm2/m128/m64bcst",EVEX.NDS.128.66.0F38.W1 9C /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst",EVEX.NDS.128.66.0F38.W1 AC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst",EVEX.NDS.128.66.0F38.W1 BC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst",EVEX.NDS.256.66.0F38.W1 9C /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst",EVEX.NDS.256.66.0F38.W1 AC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst",EVEX.NDS.256.66.0F38.W1 BC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}",EVEX.NDS.512.66.0F38.W1 9C /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}",EVEX.NDS.512.66.0F38.W1 AC /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}",EVEX.NDS.512.66.0F38.W1 BC /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PS xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W0 9C /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PS xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W0 AC /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PS xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W0 BC /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PS ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W0 9C /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PS ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W0 AC /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PS ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W0 BC /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst",EVEX.NDS.128.66.0F38.W0 9C /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst",EVEX.NDS.128.66.0F38.W0 AC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst",EVEX.NDS.128.66.0F38.W0 BC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst",EVEX.NDS.256.66.0F38.W0 9C /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst",EVEX.NDS.256.66.0F38.W0 AC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst",EVEX.NDS.256.66.0F38.W0 BC /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132PS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}",EVEX.NDS.512.66.0F38.W0 9C /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213PS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}",EVEX.NDS.512.66.0F38.W0 AC /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231PS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}",EVEX.NDS.512.66.0F38.W0 BC /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132SD xmm1, xmm2, xmm3/m64",VEX.DDS.LIG.66.0F38.W1 9D /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213SD xmm1, xmm2, xmm3/m64",VEX.DDS.LIG.66.0F38.W1 AD /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231SD xmm1, xmm2, xmm3/m64",VEX.DDS.LIG.66.0F38.W1 BD /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132SD xmm1 {k1}{z}, xmm2, xmm3/m64{er}",EVEX.DDS.LIG.66.0F38.W1 9D /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213SD xmm1 {k1}{z}, xmm2, xmm3/m64{er}",EVEX.DDS.LIG.66.0F38.W1 AD /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231SD xmm1 {k1}{z}, xmm2, xmm3/m64{er}",EVEX.DDS.LIG.66.0F38.W1 BD /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132SS xmm1, xmm2, xmm3/m32",VEX.DDS.LIG.66.0F38.W0 9D /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213SS xmm1, xmm2, xmm3/m32",VEX.DDS.LIG.66.0F38.W0 AD /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231SS xmm1, xmm2, xmm3/m32",VEX.DDS.LIG.66.0F38.W0 BD /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD132SS xmm1 {k1}{z}, xmm2, xmm3/m32{er}",EVEX.DDS.LIG.66.0F38.W0 9D /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD213SS xmm1 {k1}{z}, xmm2, xmm3/m32{er}",EVEX.DDS.LIG.66.0F38.W0 AD /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMADD231SS xmm1 {k1}{z}, xmm2, xmm3/m32{er}",EVEX.DDS.LIG.66.0F38.W0 BD /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PD xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W1 9E /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PD xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W1 AE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PD xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W1 BE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PD ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W1 9E /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PD ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W1 AE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PD ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W1 BE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst",EVEX.NDS.128.66.0F38.W1 9E /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst",EVEX.NDS.128.66.0F38.W1 AE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst",EVEX.NDS.128.66.0F38.W1 BE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst",EVEX.NDS.256.66.0F38.W1 9E /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst",EVEX.NDS.256.66.0F38.W1 AE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst",EVEX.NDS.256.66.0F38.W1 BE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}",EVEX.NDS.512.66.0F38.W1 9E /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}",EVEX.NDS.512.66.0F38.W1 AE /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}",EVEX.NDS.512.66.0F38.W1 BE /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PS xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W0 9E /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PS xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W0 AE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PS xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F38.W0 BE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PS ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W0 9E /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PS ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W0 AE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PS ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F38.W0 BE /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst",EVEX.NDS.128.66.0F38.W0 9E /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst",EVEX.NDS.128.66.0F38.W0 AE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst",EVEX.NDS.128.66.0F38.W0 BE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst",EVEX.NDS.256.66.0F38.W0 9E /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst",EVEX.NDS.256.66.0F38.W0 AE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst",EVEX.NDS.256.66.0F38.W0 BE /r,AVX512VL AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132PS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}",EVEX.NDS.512.66.0F38.W0 9E /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213PS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}",EVEX.NDS.512.66.0F38.W0 AE /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231PS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}",EVEX.NDS.512.66.0F38.W0 BE /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132SD xmm1, xmm2, xmm3/m64",VEX.DDS.LIG.66.0F38.W1 9F /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213SD xmm1, xmm2, xmm3/m64",VEX.DDS.LIG.66.0F38.W1 AF /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231SD xmm1, xmm2, xmm3/m64",VEX.DDS.LIG.66.0F38.W1 BF /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132SD xmm1 {k1}{z}, xmm2, xmm3/m64{er}",EVEX.DDS.LIG.66.0F38.W1 9F /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213SD xmm1 {k1}{z}, xmm2, xmm3/m64{er}",EVEX.DDS.LIG.66.0F38.W1 AF /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231SD xmm1 {k1}{z}, xmm2, xmm3/m64{er}",EVEX.DDS.LIG.66.0F38.W1 BF /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132SS xmm1, xmm2, xmm3/m32",VEX.DDS.LIG.66.0F38.W0 9F /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213SS xmm1, xmm2, xmm3/m32",VEX.DDS.LIG.66.0F38.W0 AF /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231SS xmm1, xmm2, xmm3/m32",VEX.DDS.LIG.66.0F38.W0 BF /r,FMA,"ModRM:reg (r, w)",VEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB132SS xmm1 {k1}{z}, xmm2, xmm3/m32{er}",EVEX.DDS.LIG.66.0F38.W0 9F /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB213SS xmm1 {k1}{z}, xmm2, xmm3/m32{er}",EVEX.DDS.LIG.66.0F38.W0 AF /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFNMSUB231SS xmm1 {k1}{z}, xmm2, xmm3/m32{er}",EVEX.DDS.LIG.66.0F38.W0 BF /r,AVX512F,"ModRM:reg (r, w)",EVEX.vvvv (r),ModRM:r/m (r),NA
"VFPCLASSPD k2 {k1}, xmm2/m128/m64bcst, imm8",EVEX.128.66.0F3A.W1 66 /r ib,AVX512VL AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VFPCLASSPD k2 {k1}, ymm2/m256/m64bcst, imm8",EVEX.256.66.0F3A.W1 66 /r ib,AVX512VL AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VFPCLASSPD k2 {k1}, zmm2/m512/m64bcst, imm8",EVEX.512.66.0F3A.W1 66 /r ib,AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VFPCLASSPS k2 {k1}, xmm2/m128/m32bcst, imm8",EVEX.128.66.0F3A.W0 66 /r ib,AVX512VL AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VFPCLASSPS k2 {k1}, ymm2/m256/m32bcst, imm8",EVEX.256.66.0F3A.W0 66 /r ib,AVX512VL AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VFPCLASSPS k2 {k1}, zmm2/m512/m32bcst, imm8",EVEX.512.66.0F3A.W0 66 /r ib,AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VFPCLASSSD k2 {k1}, xmm2/m64, imm8",EVEX.LIG.66.0F3A.W1 67 /r ib,AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VFPCLASSSS k2 {k1}, xmm2/m32, imm8",EVEX.LIG.66.0F3A.W0 67 /r,AVX512DQ,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VGATHERDPD xmm1, vm32x, xmm2",VEX.DDS.128.66.0F38.W1 92 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
"VGATHERQPD xmm1, vm64x, xmm2",VEX.DDS.128.66.0F38.W1 93 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
"VGATHERDPD ymm1, vm32x, ymm2",VEX.DDS.256.66.0F38.W1 92 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
"VGATHERQPD ymm1, vm64y, ymm2",VEX.DDS.256.66.0F38.W1 93 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
"VGATHERDPS xmm1 {k1}, vm32x",EVEX.128.66.0F38.W0 92 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERDPS ymm1 {k1}, vm32y",EVEX.256.66.0F38.W0 92 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERDPS zmm1 {k1}, vm32z",EVEX.512.66.0F38.W0 92 /vsib,AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERDPD xmm1 {k1}, vm32x",EVEX.128.66.0F38.W1 92 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERDPD ymm1 {k1}, vm32x",EVEX.256.66.0F38.W1 92 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERDPD zmm1 {k1}, vm32y",EVEX.512.66.0F38.W1 92 /vsib,AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERDPS xmm1, vm32x, xmm2",VEX.DDS.128.66.0F38.W0 92 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
"VGATHERQPS xmm1, vm64x, xmm2",VEX.DDS.128.66.0F38.W0 93 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
"VGATHERDPS ymm1, vm32y, ymm2",VEX.DDS.256.66.0F38.W0 92 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
"VGATHERQPS xmm1, vm64y, xmm2",VEX.DDS.256.66.0F38.W0 93 /r,AVX2,"ModRM:reg (r,w)","BaseReg (R): VSIB:base, VectorReg(R): VSIB:index","VEX.vvvv (r, w)",NA
VGATHERPF0DPS vm32z {k1},EVEX.512.66.0F38.W0 C6 /1 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
VGATHERPF0QPS vm64z {k1},EVEX.512.66.0F38.W0 C7 /1 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
VGATHERPF0DPD vm32y {k1},EVEX.512.66.0F38.W1 C6 /1 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
VGATHERPF0QPD vm64z {k1},EVEX.512.66.0F38.W1 C7 /1 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
VGATHERPF1DPS vm32z {k1},EVEX.512.66.0F38.W0 C6 /2 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
VGATHERPF1QPS vm64z {k1},EVEX.512.66.0F38.W0 C7 /2 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
VGATHERPF1DPD vm32y {k1},EVEX.512.66.0F38.W1 C6 /2 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
VGATHERPF1QPD vm64z {k1},EVEX.512.66.0F38.W1 C7 /2 /vsib,AVX512PF,"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA,NA
"VGATHERQPS xmm1 {k1}, vm64x",EVEX.128.66.0F38.W0 93 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERQPS xmm1 {k1}, vm64y",EVEX.256.66.0F38.W0 93 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERQPS ymm1 {k1}, vm64z",EVEX.512.66.0F38.W0 93 /vsib,AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERQPD xmm1 {k1}, vm64x",EVEX.128.66.0F38.W1 93 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERQPD ymm1 {k1}, vm64y",EVEX.256.66.0F38.W1 93 /vsib,AVX512VL AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGATHERQPD zmm1 {k1}, vm64z",EVEX.512.66.0F38.W1 93 /vsib,AVX512F,ModRM:reg (w),"BaseReg (R): VSIB:base, VectorReg(R): VSIB:index",NA,NA
"VGETEXPPD xmm1 {k1}{z}, xmm2/m128/m64bcst",EVEX.128.66.0F38.W1 42 /r,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VGETEXPPD ymm1 {k1}{z}, ymm2/m256/m64bcst",EVEX.256.66.0F38.W1 42 /r,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VGETEXPPD zmm1 {k1}{z}, zmm2/m512/m64bcst{sae}",EVEX.512.66.0F38.W1 42 /r,AVX512F,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VGETEXPPS xmm1 {k1}{z}, xmm2/m128/m32bcst",EVEX.128.66.0F38.W0 42 /r,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VGETEXPPS ymm1 {k1}{z}, ymm2/m256/m32bcst",EVEX.256.66.0F38.W0 42 /r,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VGETEXPPS zmm1 {k1}{z}, zmm2/m512/m32bcst{sae}",EVEX.512.66.0F38.W0 42 /r,AVX512F,ModRM:reg (w),ModRM:r/m (r),NA,NA
"VGETEXPSD xmm1 {k1}{z}, xmm2, xmm3/m64{sae}",EVEX.NDS.LIG.66.0F38.W1 43 /r,AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VGETEXPSS xmm1 {k1}{z}, xmm2, xmm3/m32{sae}",EVEX.NDS.LIG.66.0F38.W0 43 /r,AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VGETMANTPD xmm1 {k1}{z}, xmm2/m128/m64bcst, imm8",EVEX.128.66.0F3A.W1 26 /r ib,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),Imm8,NA
"VGETMANTPD ymm1 {k1}{z}, ymm2/m256/m64bcst, imm8",EVEX.256.66.0F3A.W1 26 /r ib,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),Imm8,NA
"VGETMANTPD zmm1 {k1}{z}, zmm2/m512/m64bcst{sae}, imm8",EVEX.512.66.0F3A.W1 26 /r ib,AVX512F,ModRM:reg (w),ModRM:r/m (r),Imm8,NA
"VGETMANTPS xmm1 {k1}{z}, xmm2/m128/m32bcst, imm8",EVEX.128.66.0F3A.W0 26 /r ib,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),Imm8,NA
"VGETMANTPS ymm1 {k1}{z}, ymm2/m256/m32bcst, imm8",EVEX.256.66.0F3A.W0 26 /r ib,AVX512VL AVX512F,ModRM:reg (w),ModRM:r/m (r),Imm8,NA
"VGETMANTPS zmm1 {k1}{z}, zmm2/m512/m32bcst{sae}, imm8",EVEX.512.66.0F3A.W0 26 /r ib,AVX512F,ModRM:reg (w),ModRM:r/m (r),Imm8,NA
"VGETMANTSD xmm1 {k1}{z}, xmm2, xmm3/m64{sae}, imm8",EVEX.NDS.LIG.66.0F3A.W1 27 /r ib,AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VGETMANTSS xmm1 {k1}{z}, xmm2, xmm3/m32{sae}, imm8",EVEX.NDS.LIG.66.0F3A.W0 27 /r ib,AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
